"","id","Detected","SurveyType","year","row_origin","Origin","Origin_update","f_ped","group","anc_prop","allele_count"
"2239","Z-SAY","Yes","Census",2019,"observed","Local","Local",0.017578125,"transloc",0.49904,24939
"2240","Z-SAY","Yes","Census",2020,"observed","Local","Local",0.017578125,"transloc",0.49904,24939
"2241","Z-SAY","Yes","Census",2021,"observed","Local","Local",0.017578125,"transloc",0.49904,24939
"2242","Z-SAY","Yes","Census",2022,"observed","Local","Local",0.017578125,"transloc",0.49904,24939
"2243","Z-SBH","Yes","Census",2016,"observed","Local","Local",0,"transloc",0.12466,12466
"2244","Z-SBH","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.12466,12466
"2245","Z-SBH","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.12466,12466
"2246","Z-SBH","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.12466,12466
"2247","Z-SBW","Yes","Census",2016,"observed","Local","Local",0.16796875,"transloc",0.126,12600
"2248","Z-SBW","Yes","Census",2017,"observed","Local","Local",0.16796875,"transloc",0.126,12600
"2249","Z-SBW","Yes","Census",2018,"observed","Local","Local",0.16796875,"transloc",0.126,12600
"2250","Z-SBW","Yes","Census",2020,"observed","Local","Local",0.16796875,"transloc",0.126,12600
"2251","Z-SBW","Yes","Census",2021,"observed","Local","Local",0.16796875,"transloc",0.126,12600
"2252","Z-SBW",NA,NA,2019,"deduced","Local","Local",0.16796875,"transloc",0.126,12600
"2253","Z-SCB","Yes","Census",2016,"observed","Local","Local",0,"transloc",0.7494,24940
"2254","Z-SCB","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.7494,24940
"2255","Z-SCO","Yes","Census",2016,"observed","Local","Local",0.0078125,"transloc",0.37384,37384
"2256","Z-SCS","Yes","Census",2016,"observed","Local","Local",0,"transloc",1,1e+05
"2257","Z-SCS","Yes","Census",2017,"observed","Local","Local",0,"transloc",1,1e+05
"2258","Z-SCS","Yes","Census",2018,"observed","Local","Local",0,"transloc",1,1e+05
"2259","Z-SCS","Yes","Census",2019,"observed","Local","Local",0,"transloc",1,1e+05
"2260","Z-SCS","Yes","Census",2020,"observed","Local","Local",0,"transloc",1,1e+05
"2261","Z-SCS","Yes","Census",2021,"observed","Local","Local",0,"transloc",1,1e+05
"2262","Z-SCS","Yes","Census",2022,"observed","Local","Local",0,"transloc",1,1e+05
"2263","Z-SCW","Yes","Census",2016,"observed","Local","Local",0,"transloc",0.87637,37637
"2264","Z-SGA","Yes","Census",2016,"observed","Local","Local",0.06640625,"transloc",0.12566,12566
"2265","Z-SGA","Yes","Census",2017,"observed","Local","Local",0.06640625,"transloc",0.12566,12566
"2266","Z-SGA","Yes","Census",2018,"observed","Local","Local",0.06640625,"transloc",0.12566,12566
"2267","Z-SGA","Yes","Census",2019,"observed","Local","Local",0.06640625,"transloc",0.12566,12566
"2268","Z-SGA","Yes","Census",2020,"observed","Local","Local",0.06640625,"transloc",0.12566,12566
"2269","Z-SGA","Yes","Census",2021,"observed","Local","Local",0.06640625,"transloc",0.12566,12566
"2270","Z-SGA","Yes","Census",2022,"observed","Local","Local",0.06640625,"transloc",0.12566,12566
"2271","Z-SGO","Yes","Census",2016,"observed","Local","Local",0.017578125,"transloc",0.49689,24795
"2272","Z-SGO","Yes","Census",2017,"observed","Local","Local",0.017578125,"transloc",0.49689,24795
"2273","Z-SGO","Yes","Census",2018,"observed","Local","Local",0.017578125,"transloc",0.49689,24795
"2274","Z-SGO","Yes","Census",2019,"observed","Local","Local",0.017578125,"transloc",0.49689,24795
"2275","Z-SGO","Yes","Census",2020,"observed","Local","Local",0.017578125,"transloc",0.49689,24795
"2276","Z-SGY","Yes","Census",2016,"observed","Local","Local",0.015625,"transloc",0.43448,30911
"2277","Z-SHA","Yes","Census",2016,"observed","Local","Local",0,"transloc",0.75016,25016
"2278","Z-SHA","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.75016,25016
"2279","Z-SHA","Yes","Census",2020,"observed","Local","Local",0,"transloc",0.75016,25016
"2280","Z-SHA","Yes","Census",2021,"observed","Local","Local",0,"transloc",0.75016,25016
"2281","Z-SHA","Yes","Census",2022,"observed","Local","Local",0,"transloc",0.75016,25016
"2282","Z-SHA",NA,NA,2017,"deduced","Local","Local",0,"transloc",0.75016,25016
"2283","Z-SHA",NA,NA,2018,"deduced","Local","Local",0,"transloc",0.75016,25016
"2284","Z-SHH","Yes","Census",2008,"observed","Immigrant","Immigrant",0,"transloc",0,1e+05
"2285","Z-SHY","Yes","Census",2016,"observed","Local","Local",0,"transloc",0.87534,87534
"2286","Z-SKA","Yes","Census",2016,"observed","Local","Local",0,"transloc",0.12521,12521
"2287","Z-SKA","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.12521,12521
"2288","Z-SKC","Yes","Census",2016,"observed","Local","Local",0,"transloc",0.5,50000
"2289","Z-SKC","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.5,50000
"2290","Z-SKC","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.5,50000
"2291","Z-SKC","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.5,50000
"2292","Z-SKC","Yes","Census",2020,"observed","Local","Local",0,"transloc",0.5,50000
"2293","Z-SKC","Yes","Census",2021,"observed","Local","Local",0,"transloc",0.5,50000
"2294","Z-SKC","Yes","Census",2022,"observed","Local","Local",0,"transloc",0.5,50000
"2295","Z-SKW","Yes","Census",2016,"observed","Local","Local",0.043701171875,"transloc",0.40775,40775
"2296","Z-SKW","Yes","Census",2017,"observed","Local","Local",0.043701171875,"transloc",0.40775,40775
"2297","Z-SKW","Yes","Census",2018,"observed","Local","Local",0.043701171875,"transloc",0.40775,40775
"2298","Z-SKW","Yes","Census",2019,"observed","Local","Local",0.043701171875,"transloc",0.40775,40775
"2299","Z-SKW","Yes","Census",2021,"observed","Local","Local",0.043701171875,"transloc",0.40775,40775
"2300","Z-SKW","Yes","Census",2022,"observed","Local","Local",0.043701171875,"transloc",0.40775,40775
"2301","Z-SKW",NA,NA,2020,"deduced","Local","Local",0.043701171875,"transloc",0.40775,40775
"2302","Z-SKY","Yes","Census",2016,"observed","Local","Local",0,"transloc",0.75093,50000
"2303","Z-SKY","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.75093,50000
"2304","Z-SKY","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.75093,50000
"2305","Z-SKY","Yes","Census",2020,"observed","Local","Local",0,"transloc",0.75093,50000
"2306","Z-SKY","Yes","Census",2021,"observed","Local","Local",0,"transloc",0.75093,50000
"2307","Z-SKY","Yes","Census",2022,"observed","Local","Local",0,"transloc",0.75093,50000
"2308","Z-SKY",NA,NA,2017,"deduced","Local","Local",0,"transloc",0.75093,50000
"2309","Z-SOS","Yes","Census",2016,"observed","Local","Local",0,"transloc",0.74994,74994
"2310","Z-SOS","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.74994,74994
"2311","Z-SOS","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.74994,74994
"2312","Z-SOS","Yes","Census",2020,"observed","Local","Local",0,"transloc",0.74994,74994
"2313","Z-SOS",NA,NA,2017,"deduced","Local","Local",0,"transloc",0.74994,74994
"2314","Z-SPA","Yes","Census",2016,"observed","Local","Local",0.015625,"transloc",0,1e+05
"2315","Z-SPA","Yes","Census",2017,"observed","Local","Local",0.015625,"transloc",0,1e+05
"2316","Z-SPA","Yes","Census",2018,"observed","Local","Local",0.015625,"transloc",0,1e+05
"2317","Z-SPA","Yes","Census",2019,"observed","Local","Local",0.015625,"transloc",0,1e+05
"2318","Z-SPA","Yes","Census",2020,"observed","Local","Local",0.015625,"transloc",0,1e+05
"2319","Z-SPA","Yes","Census",2021,"observed","Local","Local",0.015625,"transloc",0,1e+05
"2320","Z-SPA","Yes","Census",2022,"observed","Local","Local",0.015625,"transloc",0,1e+05
"2321","Z-SPY","Yes","Census",2016,"observed","Local","Local",0,"transloc",0.56346,6346
"2322","Z-SPY","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.56346,6346
"2323","Z-SPY","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.56346,6346
"2324","Z-SPY","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.56346,6346
"2325","Z-SS","Yes","Census",2000,"observed","Local","Local",0,"transloc",0,1e+05
"2326","Z-SSH","Yes","Census",2016,"observed","Local","Local",0,"transloc",0.87525,37525
"2327","Z-SSH","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.87525,37525
"2328","Z-SSH","Yes","Census",2020,"observed","Local","Local",0,"transloc",0.87525,37525
"2329","Z-SSH",NA,NA,2017,"deduced","Local","Local",0,"transloc",0.87525,37525
"2330","Z-SSH",NA,NA,2018,"deduced","Local","Local",0,"transloc",0.87525,37525
"2331","Z-SSK","Yes","Census",2016,"observed","Local","Local",0,"transloc",0.5,50000
"2332","Z-SWG","Yes","Census",2016,"observed","Local","Local",0,"transloc",0.68735,18735
"2333","Z-SWG","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.68735,18735
"2334","Z-SWG","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.68735,18735
"2335","Z-SWG","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.68735,18735
"2336","Z-SWG","Yes","Census",2020,"observed","Local","Local",0,"transloc",0.68735,18735
"2337","Z-SWH","Yes","Census",2016,"observed","Local","Local",0.02294921875,"transloc",0.06372,6372
"2338","Z-SWH","Yes","Census",2017,"observed","Local","Local",0.02294921875,"transloc",0.06372,6372
"2339","Z-SWH","Yes","Census",2018,"observed","Local","Local",0.02294921875,"transloc",0.06372,6372
"2340","Z-SWH","Yes","Census",2020,"observed","Local","Local",0.02294921875,"transloc",0.06372,6372
"2341","Z-SWH","Yes","Census",2021,"observed","Local","Local",0.02294921875,"transloc",0.06372,6372
"2342","Z-SWH","Yes","Census",2022,"observed","Local","Local",0.02294921875,"transloc",0.06372,6372
"2343","Z-SWH",NA,NA,2019,"deduced","Local","Local",0.02294921875,"transloc",0.06372,6372
"2344","Z-SWO","Yes","Census",2016,"observed","Local","Local",0.009765625,"transloc",0.43782,31355
"2345","Z-SWO","Yes","Census",2018,"observed","Local","Local",0.009765625,"transloc",0.43782,31355
"2346","Z-SWO","Yes","Census",2019,"observed","Local","Local",0.009765625,"transloc",0.43782,31355
"2347","Z-SWO","Yes","Census",2020,"observed","Local","Local",0.009765625,"transloc",0.43782,31355
"2348","Z-SWO","Yes","Census",2021,"observed","Local","Local",0.009765625,"transloc",0.43782,31355
"2349","Z-SWO","Yes","Census",2022,"observed","Local","Local",0.009765625,"transloc",0.43782,31355
"2350","Z-SWO",NA,NA,2017,"deduced","Local","Local",0.009765625,"transloc",0.43782,31355
"2351","Z-SYK","Yes","Census",2016,"observed","Local","Local",0.080078125,"transloc",0.49954,25080
"2352","Z-SYK","Yes","Census",2017,"observed","Local","Local",0.080078125,"transloc",0.49954,25080
"2353","Z-SYK","Yes","Census",2018,"observed","Local","Local",0.080078125,"transloc",0.49954,25080
"2354","Z-SYK","Yes","Census",2019,"observed","Local","Local",0.080078125,"transloc",0.49954,25080
"2355","Z-SYK","Yes","Census",2020,"observed","Local","Local",0.080078125,"transloc",0.49954,25080
"2356","Z-SYK","Yes","Census",2021,"observed","Local","Local",0.080078125,"transloc",0.49954,25080
"2357","Z-SYK","Yes","Census",2022,"observed","Local","Local",0.080078125,"transloc",0.49954,25080
"2358","Z-SYP","Yes","Census",2016,"observed","Local","Local",0.015625,"transloc",0,1e+05
"2359","Z-SYY","Yes","Census",2016,"observed","Local","Local",0.0712890625,"transloc",0.56364,18673
"2360","Z-SYY","Yes","Census",2017,"observed","Local","Local",0.0712890625,"transloc",0.56364,18673
"2361","Z-W","Yes","Census",1997,"observed","Local","Local",0,"transloc",0,1e+05
"2362","Z-WAH","Yes","Census",2010,"observed","Local","Local",0.0703125,"transloc",0,1e+05
"2363","Z-WAK","Yes","Census",2010,"observed","Local","Local",0.0703125,"transloc",0.25227,25227
"2364","Z-WAK","Yes","Census",2011,"observed","Local","Local",0.0703125,"transloc",0.25227,25227
"2365","Z-WAK","Yes","Census",2012,"observed","Local","Local",0.0703125,"transloc",0.25227,25227
"2366","Z-WAK","Yes","Census",2013,"observed","Local","Local",0.0703125,"transloc",0.25227,25227
"2367","Z-WAK","Yes","Census",2014,"observed","Local","Local",0.0703125,"transloc",0.25227,25227
"2368","Z-WAK","Yes","Census",2015,"observed","Local","Local",0.0703125,"transloc",0.25227,25227
"2369","Z-WAK","Yes","Census",2016,"observed","Local","Local",0.0703125,"transloc",0.25227,25227
"2370","Z-WAK","Yes","Census",2017,"observed","Local","Local",0.0703125,"transloc",0.25227,25227
"2371","Z-WAK","Yes","Census",2018,"observed","Local","Local",0.0703125,"transloc",0.25227,25227
"2372","Z-WAK","Yes","Census",2019,"observed","Local","Local",0.0703125,"transloc",0.25227,25227
"2373","Z-WAK","Yes","Census",2020,"observed","Local","Local",0.0703125,"transloc",0.25227,25227
"2374","Z-WAK","Yes","Census",2021,"observed","Local","Local",0.0703125,"transloc",0.25227,25227
"2375","Z-WAY","Yes","Census",2010,"observed","Local","Local",0.03125,"transloc",0.24848,24848
"2376","Z-WBB","Yes","Census",2010,"observed","Local","Local",0,"transloc",0.25086,25086
"2377","Z-WBB","Yes","Census",2011,"observed","Local","Local",0,"transloc",0.25086,25086
"2378","Z-WBB","Yes","Census",2012,"observed","Local","Local",0,"transloc",0.25086,25086
"2379","Z-WBL","Yes","Census",2010,"observed","Local","Local",0.03125,"transloc",0,1e+05
"2380","Z-WBL","Yes","Census",2011,"observed","Local","Local",0.03125,"transloc",0,1e+05
"2381","Z-WBY","Yes","Census",2010,"observed","Local","Local",0,"transloc",0.75018,75018
"2382","Z-WCA","Yes","Census",2010,"observed","Local","Local",0.0625,"transloc",0,1e+05
"2383","Z-WGA","Yes","Census",2010,"observed","Local","Local",0,"transloc",0.5,50000
"2384","Z-WGB","Yes","Census",2010,"observed","Local","Local",0,"transloc",0.25046,25046
"2385","Z-WGB","Yes","Census",2011,"observed","Local","Local",0,"transloc",0.25046,25046
"2386","Z-WGB","Yes","Census",2012,"observed","Local","Local",0,"transloc",0.25046,25046
"2387","Z-WGC","Yes","Census",2010,"observed","Local","Local",0,"transloc",0.5,50000
"2388","Z-WGC","Yes","Census",2011,"observed","Local","Local",0,"transloc",0.5,50000
"2389","Z-WGC","Yes","Census",2012,"observed","Local","Local",0,"transloc",0.5,50000
"2390","Z-WGC","Yes","Census",2013,"observed","Local","Local",0,"transloc",0.5,50000
"2391","Z-WGG","Yes","Census",2010,"observed","Local","Local",0,"transloc",0.5,50000
"2392","Z-WGG","Yes","Census",2012,"observed","Local","Local",0,"transloc",0.5,50000
"2393","Z-WGG",NA,NA,2011,"deduced","Local","Local",0,"transloc",0.5,50000
"2394","Z-WGH","Yes","Census",2010,"observed","Local","Local",0,"transloc",0,1e+05
"2395","Z-WGL","Yes","Census",2010,"observed","Local","Local",0.015625,"transloc",0,1e+05
"2396","Z-WGL","Yes","Census",2011,"observed","Local","Local",0.015625,"transloc",0,1e+05
"2397","Z-WHW","Yes","Census",2010,"observed","Local","Local",0,"transloc",0.74961,74961
"2398","Z-WHW","Yes","Census",2011,"observed","Local","Local",0,"transloc",0.74961,74961
"2399","Z-WHW","Yes","Census",2012,"observed","Local","Local",0,"transloc",0.74961,74961
"2400","Z-WHW","Yes","Census",2013,"observed","Local","Local",0,"transloc",0.74961,74961
"2401","Z-WHW","Yes","Census",2014,"observed","Local","Local",0,"transloc",0.74961,74961
"2402","Z-WHW","Yes","Census",2015,"observed","Local","Local",0,"transloc",0.74961,74961
"2403","Z-WHW","Yes","Census",2016,"observed","Local","Local",0,"transloc",0.74961,74961
"2404","Z-WHW","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.74961,74961
"2405","Z-WKB","Yes","Census",2010,"observed","Local","Local",0,"transloc",1,1e+05
"2406","Z-WKB","Yes","Census",2011,"observed","Local","Local",0,"transloc",1,1e+05
"2407","Z-WKB","Yes","Census",2012,"observed","Local","Local",0,"transloc",1,1e+05
"2408","Z-WKB","Yes","Census",2013,"observed","Local","Local",0,"transloc",1,1e+05
"2409","Z-WKW","Yes","Census",2010,"observed","Local","Local",0,"transloc",0.75141,75141
"2410","Z-WL","Yes","Census",1996,"observed","Local","Local",0,"transloc",0,1e+05
"2411","Z-WL","Yes","Census",1997,"observed","Local","Local",0,"transloc",0,1e+05
"2412","Z-WL","Yes","Census",1998,"observed","Local","Local",0,"transloc",0,1e+05
"2413","Z-WL","Yes","Census",1999,"observed","Local","Local",0,"transloc",0,1e+05
"2414","Z-WL","Yes","Census",2000,"observed","Local","Local",0,"transloc",0,1e+05
"2415","Z-WLA","Yes","Census",2010,"observed","Local","Local",0.0625,"transloc",0,1e+05
"2416","Z-WLK","Yes","Census",2010,"observed","Local","Local",0.078125,"transloc",0,1e+05
"2417","Z-WLK","Yes","Census",2011,"observed","Local","Local",0.078125,"transloc",0,1e+05
"2418","Z-WLK","Yes","Census",2012,"observed","Local","Local",0.078125,"transloc",0,1e+05
"2419","Z-WLK","Yes","Census",2013,"observed","Local","Local",0.078125,"transloc",0,1e+05
"2420","Z-WLK","Yes","Census",2014,"observed","Local","Local",0.078125,"transloc",0,1e+05
"2421","Z-WLO","Yes","Census",2010,"observed","Local","Local",0,"transloc",0.5,50000
"2422","Z-WLO","Yes","Census",2011,"observed","Local","Local",0,"transloc",0.5,50000
"2423","Z-WLO","Yes","Census",2012,"observed","Local","Local",0,"transloc",0.5,50000
"2424","Z-WLY","Yes","Census",2010,"observed","Local","Local",0,"transloc",0.5,50000
"2425","Z-WLY","Yes","Census",2011,"observed","Local","Local",0,"transloc",0.5,50000
"2426","Z-WOB","Yes","Census",2010,"observed","Local","Local",0,"transloc",0,1e+05
"2427","Z-WOB","Yes","Census",2011,"observed","Local","Local",0,"transloc",0,1e+05
"2428","Z-WOK","Yes","Census",2010,"observed","Local","Local",0,"transloc",0.5,50000
"2429","Z-WOP","Yes","Census",2010,"observed","Local","Local",0,"transloc",0,1e+05
"2430","Z-WOP","Yes","Census",2011,"observed","Local","Local",0,"transloc",0,1e+05
"2431","Z-WP","Yes","Census",1996,"observed","Local","Local",0,"transloc",0,1e+05
"2432","Z-WPC","Yes","Census",2010,"observed","Local","Local",0,"transloc",0.75057,75057
"2433","Z-WPS","Yes","Census",2010,"observed","Local","Local",0,"transloc",0.5,50000
"2434","Z-WPS","Yes","Census",2011,"observed","Local","Local",0,"transloc",0.5,50000
"2435","Z-WPS","Yes","Census",2012,"observed","Local","Local",0,"transloc",0.5,50000
"2436","Z-WPS","Yes","Census",2013,"observed","Local","Local",0,"transloc",0.5,50000
"2437","Z-WPS","Yes","Census",2014,"observed","Local","Local",0,"transloc",0.5,50000
"2438","Z-WSH","Yes","Census",2010,"observed","Local","Local",0.03125,"transloc",0,1e+05
"2439","Z-WSH","Yes","Census",2011,"observed","Local","Local",0.03125,"transloc",0,1e+05
"2440","Z-WSH","Yes","Census",2012,"observed","Local","Local",0.03125,"transloc",0,1e+05
"2441","Z-WSH","Yes","Census",2013,"observed","Local","Local",0.03125,"transloc",0,1e+05
"2442","Z-WSH","Yes","Census",2014,"observed","Local","Local",0.03125,"transloc",0,1e+05
"2443","Z-WSH","Yes","Census",2015,"observed","Local","Local",0.03125,"transloc",0,1e+05
"2444","Z-WSH","Yes","Census",2016,"observed","Local","Local",0.03125,"transloc",0,1e+05
"2445","Z-WSH","Yes","Census",2017,"observed","Local","Local",0.03125,"transloc",0,1e+05
"2446","Z-WSH","Yes","Census",2018,"observed","Local","Local",0.03125,"transloc",0,1e+05
"2447","Z-WSH","Yes","Census",2019,"observed","Local","Local",0.03125,"transloc",0,1e+05
"2448","Z-WSH","Yes","Census",2020,"observed","Local","Local",0.03125,"transloc",0,1e+05
"2449","Z-WSH","Yes","Census",2021,"observed","Local","Local",0.03125,"transloc",0,1e+05
"2450","Z-WSH","Yes","Census",2022,"observed","Local","Local",0.03125,"transloc",0,1e+05
"2451","Z-WW","Yes","Census",1996,"observed","Local","Local",0,"transloc",0,1e+05
"2452","Z-WW","Yes","Census",1998,"observed","Local","Local",0,"transloc",0,1e+05
"2453","Z-WW","Yes","Census",1999,"observed","Local","Local",0,"transloc",0,1e+05
"2454","Z-WW","Yes","Census",2000,"observed","Local","Local",0,"transloc",0,1e+05
"2455","Z-WW",NA,NA,1997,"deduced","Local","Local",0,"transloc",0,1e+05
"2456","Z-WWW","Yes","Census",2010,"observed","Local","Local",0.0703125,"transloc",0.24934,24934
"2457","Z-WYP","Yes","Census",2010,"observed","Local","Local",0,"transloc",0.5,50000
"2458","Z-WYP","Yes","Census",2011,"observed","Local","Local",0,"transloc",0.5,50000
"2459","Z-WYP","Yes","Census",2012,"observed","Local","Local",0,"transloc",0.5,50000
"2460","Z-WYP","Yes","Census",2013,"observed","Local","Local",0,"transloc",0.5,50000
"2461","Z-WYP","Yes","Census",2014,"observed","Local","Local",0,"transloc",0.5,50000
"2462","Z-WYP","Yes","Census",2015,"observed","Local","Local",0,"transloc",0.5,50000
"2463","Z-WYP","Yes","Census",2016,"observed","Local","Local",0,"transloc",0.5,50000
"2464","Z-WYP","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.5,50000
"2465","Z-WYP","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.5,50000
"2466","Z-WYP","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.5,50000
"2467","Z-WYP","Yes","Census",2020,"observed","Local","Local",0,"transloc",0.5,50000
"2468","Z-WYP","Yes","Census",2021,"observed","Local","Local",0,"transloc",0.5,50000
"2469","Z-WYP","Yes","Census",2022,"observed","Local","Local",0,"transloc",0.5,50000
"2470","Z-YA","Yes","Census",1996,"observed","Local","Local",0,"transloc",0,1e+05
"2471","Z-YA","Yes","Census",1997,"observed","Local","Local",0,"transloc",0,1e+05
"2472","Z-YA","Yes","Census",1998,"observed","Local","Local",0,"transloc",0,1e+05
"2473","Z-YA","Yes","Census",1999,"observed","Local","Local",0,"transloc",0,1e+05
"2474","Z-YA","Yes","Census",2000,"observed","Local","Local",0,"transloc",0,1e+05
"2475","Z-YA","Yes","Census",2001,"observed","Local","Local",0,"transloc",0,1e+05
"2476","Z-YA","Yes","Census",2002,"observed","Local","Local",0,"transloc",0,1e+05
"2477","Z-YA","Yes","Census",2003,"observed","Local","Local",0,"transloc",0,1e+05
"2478","Z-YA","Yes","Census",2004,"observed","Local","Local",0,"transloc",0,1e+05
"2479","Z-YA","Yes","Census",2005,"observed","Local","Local",0,"transloc",0,1e+05
"2480","Z-YA","Yes","Census",2006,"observed","Local","Local",0,"transloc",0,1e+05
"2481","Z-YA","Yes","Census",2007,"observed","Local","Local",0,"transloc",0,1e+05
"2482","Z-YAB","Yes","Census",2006,"observed","Local","Local",0,"transloc",0,1e+05
"2483","Z-YAB","Yes","Census",2007,"observed","Local","Local",0,"transloc",0,1e+05
"2484","Z-YAB","Yes","Census",2008,"observed","Local","Local",0,"transloc",0,1e+05
"2485","Z-YAB","Yes","Census",2009,"observed","Local","Local",0,"transloc",0,1e+05
"2486","Z-YAB","Yes","Census",2010,"observed","Local","Local",0,"transloc",0,1e+05
"2487","Z-YAB","Yes","Census",2011,"observed","Local","Local",0,"transloc",0,1e+05
"2488","Z-YAB","Yes","Census",2012,"observed","Local","Local",0,"transloc",0,1e+05
"2489","Z-YAB","Yes","Census",2013,"observed","Local","Local",0,"transloc",0,1e+05
"2490","Z-YAB","Yes","Census",2014,"observed","Local","Local",0,"transloc",0,1e+05
"2491","Z-YAB","Yes","Census",2015,"observed","Local","Local",0,"transloc",0,1e+05
"2492","Z-YAB","Yes","Census",2016,"observed","Local","Local",0,"transloc",0,1e+05
"2493","Z-YAB","Yes","Census",2017,"observed","Local","Local",0,"transloc",0,1e+05
"2494","Z-YB","Yes","Census",1996,"observed","Local","Local",0,"transloc",0,1e+05
"2495","Z-YB","Yes","Census",1997,"observed","Local","Local",0,"transloc",0,1e+05
"2496","Z-YB","Yes","Census",1998,"observed","Local","Local",0,"transloc",0,1e+05
"2497","Z-YB","Yes","Census",1999,"observed","Local","Local",0,"transloc",0,1e+05
"2498","Z-YB","Yes","Census",2000,"observed","Local","Local",0,"transloc",0,1e+05
"2499","Z-YB","Yes","Census",2001,"observed","Local","Local",0,"transloc",0,1e+05
"2500","Z-YB","Yes","Census",2002,"observed","Local","Local",0,"transloc",0,1e+05
"2501","Z-YCH","Yes","Census",2006,"observed","Local","Local",0,"transloc",0.5,50000
"2502","Z-YCH","Yes","Census",2007,"observed","Local","Local",0,"transloc",0.5,50000
"2503","Z-YGG","Yes","Census",1994,"observed",NA,"unknown",0,"transloc",0,1e+05
"2504","Z-YGG","Yes","Census",1996,"observed",NA,"unknown",0,"transloc",0,1e+05
"2505","Z-YGG","Yes","Census",1997,"observed",NA,"unknown",0,"transloc",0,1e+05
"2506","Z-YGG","Yes","Census",1998,"observed",NA,"unknown",0,"transloc",0,1e+05
"2507","Z-YGG","Yes","Census",1999,"observed",NA,"unknown",0,"transloc",0,1e+05
"2508","Z-YGG",NA,NA,1995,"deduced",NA,"unknown",0,"transloc",0,1e+05
"2509","Z-YHA","Yes","Census",2006,"observed","Local","Local",0,"transloc",0.5,50000
"2510","Z-YHB","Yes","Census",2006,"observed","Local","Local",0,"transloc",0,1e+05
"2511","Z-YHB","Yes","Census",2007,"observed","Local","Local",0,"transloc",0,1e+05
"2512","Z-YHB","Yes","Census",2008,"observed","Local","Local",0,"transloc",0,1e+05
"2513","Z-YHB","Yes","Census",2009,"observed","Local","Local",0,"transloc",0,1e+05
"2514","Z-YHB","Yes","Census",2010,"observed","Local","Local",0,"transloc",0,1e+05
"2515","Z-YHB","Yes","Census",2011,"observed","Local","Local",0,"transloc",0,1e+05
"2516","Z-YHB","Yes","Census",2012,"observed","Local","Local",0,"transloc",0,1e+05
"2517","Z-YHB","Yes","Census",2013,"observed","Local","Local",0,"transloc",0,1e+05
"2518","Z-YHB","Yes","Census",2014,"observed","Local","Local",0,"transloc",0,1e+05
"2519","Z-YKP","Yes","Census",2006,"observed","Local","Local",0,"transloc",0.5,50000
"2520","Z-YKP","Yes","Census",2007,"observed","Local","Local",0,"transloc",0.5,50000
"2521","Z-YL","Yes","Census",1996,"observed","Local","Local",0,"transloc",0,1e+05
"2522","Z-YL","Yes","Census",1997,"observed","Local","Local",0,"transloc",0,1e+05
"2523","Z-YL","Yes","Census",1998,"observed","Local","Local",0,"transloc",0,1e+05
"2524","Z-YLB","Yes","Census",2006,"observed","Local","Local",0,"transloc",0.5,50000
"2525","Z-YLB","Yes","Census",2007,"observed","Local","Local",0,"transloc",0.5,50000
"2526","Z-YLB","Yes","Census",2008,"observed","Local","Local",0,"transloc",0.5,50000
"2527","Z-YLB","Yes","Census",2009,"observed","Local","Local",0,"transloc",0.5,50000
"2528","Z-YLB","Yes","Census",2010,"observed","Local","Local",0,"transloc",0.5,50000
"2529","Z-YLB","Yes","Census",2011,"observed","Local","Local",0,"transloc",0.5,50000
"2530","Z-YLB","Yes","Census",2012,"observed","Local","Local",0,"transloc",0.5,50000
"2531","Z-YLB","Yes","Census",2013,"observed","Local","Local",0,"transloc",0.5,50000
"2532","Z-YLB","Yes","Census",2014,"observed","Local","Local",0,"transloc",0.5,50000
"2533","Z-YLB","Yes","Census",2015,"observed","Local","Local",0,"transloc",0.5,50000
"2534","Z-YLC","Yes","Census",2006,"observed","Local","Local",0.015625,"transloc",0,1e+05
"2535","Z-YLC","Yes","Census",2007,"observed","Local","Local",0.015625,"transloc",0,1e+05
"2536","Z-YLC","Yes","Census",2008,"observed","Local","Local",0.015625,"transloc",0,1e+05
